,_id,deviceType,deviceFirmwareVersion,deviceMACAddress,deviceAnimalID,__v
233,640f6ef10c8f4c1edc67693a,CARAVANA,2222,12E64F1ECCCA,640f6ef10c8f4c1edc676834,0
234,640f6ef10c8f4c1edc676934,CARAVANA,2222,A8EA40D7BCF2,640f6ef10c8f4c1edc676832,0
235,640f6ef10c8f4c1edc676956,CARAVANA,2222,8CFA229CD6E4,640f6ef10c8f4c1edc676831,0
236,640f6ef10c8f4c1edc67693c,CARAVANA,2222,0C2187C08DFF,640f6ef10c8f4c1edc676822,0
237,640f6ef10c8f4c1edc67693e,CARAVANA,2222,B7BE43413AEA,640f6ef10c8f4c1edc676829,0
238,640f6ef10c8f4c1edc676936,CARAVANA,2222,3AD9B2BF82E3,640f6ef10c8f4c1edc676824,0
239,640f6ef10c8f4c1edc676944,CARAVANA,2222,F0CF218E2EE5,640f6ef10c8f4c1edc67682b,0
240,640f6ef10c8f4c1edc67694e,CARAVANA,2222,B143BA7AC0F0,640f6ef10c8f4c1edc67682c,0
241,640f6ef10c8f4c1edc676946,CARAVANA,2222,109796572EC9,640f6ef10c8f4c1edc676827,0
242,640f6ef10c8f4c1edc676960,CARAVANA,2222,F23DAF4938C4,640f6ef10c8f4c1edc67683a,0
243,640f6ef10c8f4c1edc676940,CARAVANA,2222,C2AB718E7BE3,640f6ef10c8f4c1edc676837,0
244,640f6ef10c8f4c1edc676948,CARAVANA,2222,567B205920EA,640f6ef10c8f4c1edc67682e,0
245,640f6ef10c8f4c1edc676950,CARAVANA,2222,E0382AC019D4,640f6ef10c8f4c1edc67683e,0
246,640f6ef10c8f4c1edc676958,CARAVANA,2222,80B1FD251FC3,640f6ef10c8f4c1edc676843,0
247,640f6ef10c8f4c1edc67694a,CARAVANA,2222,F12673DC1DF4,640f6ef10c8f4c1edc67683c,0
248,640f6ef10c8f4c1edc67696a,CARAVANA,2222,A197A083DDC6,640f6ef10c8f4c1edc676844,0
249,640f6ef10c8f4c1edc676952,CARAVANA,2222,439CD915A5CC,640f6ef10c8f4c1edc676835,0
250,640f6ef10c8f4c1edc67695a,CARAVANA,2222,BFF3A0EFFDCC,640f6ef10c8f4c1edc676841,0
251,640f6ef10c8f4c1edc676962,CARAVANA,2222,887C1E2F0FCB,640f6ef10c8f4c1edc676846,0
252,640f6ef10c8f4c1edc676954,CARAVANA,2222,1F94B5875CFC,640f6ef10c8f4c1edc676833,0
253,640f6ef10c8f4c1edc67695c,CARAVANA,2222,FBFEEBC8F7CE,640f6ef10c8f4c1edc676838,0
254,640f6ef10c8f4c1edc676964,CARAVANA,2222,879A6DF5EDCB,640f6ef10c8f4c1edc67683b,0
255,640f6ef10c8f4c1edc67695e,CARAVANA,2222,9D6D71FE67EA,640f6ef10c8f4c1edc676836,0
256,640f6ef20c8f4c1edc67696c,CARAVANA,2222,3BF068EBF0E3,640f6ef10c8f4c1edc67683d,0
257,640f6ef10c8f4c1edc676966,CARAVANA,2222,74CB9C499EF9,640f6ef10c8f4c1edc67683f,0
258,640f6ef20c8f4c1edc67696e,CARAVANA,2222,6A0FC27AFED3,640f6ef10c8f4c1edc676842,0
259,640f6ef10c8f4c1edc676968,CARAVANA,2222,A850749FF5DB,640f6ef10c8f4c1edc676840,0
260,640f6ef20c8f4c1edc676970,CARAVANA,2222,D5BF73FDBAF7,640f6ef10c8f4c1edc676845,0
261,640f6ef20c8f4c1edc676972,CARAVANA,2222,1731988577EA,640f6ef10c8f4c1edc676847,0
262,642353585b7e8a48101c0c95,CARAVANA,2222,DA132B7D6DE6,64234a7d2d19ba003055aa84,0
263,642353585b7e8a48101c0c99,CARAVANA,2222,786B46E6A8F9,64234a7d2d19ba003055aa88,0
264,642353585b7e8a48101c0c97,CARAVANA,2222,514C6DDFDAC4,64234a7d2d19ba003055aa86,0
265,642353585b7e8a48101c0c9b,CARAVANA,2222,ED110A6B04E4,64234a7d2d19ba003055aa8c,0
266,642353585b7e8a48101c0c9d,CARAVANA,2222,20C5350795D0,64234a7d2d19ba003055aa8a,0
267,642353595b7e8a48101c0ca5,CARAVANA,2222,C2293B5DF7F0,64234a7d2d19ba003055aa90,0
268,642353595b7e8a48101c0cab,CARAVANA,2222,7A48EFBE05D3,64234a7d2d19ba003055aa80,0
269,642353595b7e8a48101c0caf,CARAVANA,2222,425FC35695DE,64234a7d2d19ba003055aa82,0
270,642353595b7e8a48101c0cad,CARAVANA,2222,AF1BD8737CC7,64234a7d2d19ba003055aa8e,0
271,6423548a5b7e8a48101c0ccc,CARAVANA,2222,81FA70B317DB,64234a7d2d19ba003055aa7e,0
272,642355915b7e8a48101c0e83,CARAVANA,2222,674231D06AEC,6423540e0dac550030135001,0
273,642355925b7e8a48101c0e8b,CARAVANA,2222,82290545BBEA,642354130dac55003013501d,0
274,642355925b7e8a48101c0e8d,CARAVANA,2222,239727B081D8,642354130dac550030135017,0
275,642355925b7e8a48101c0e8f,CARAVANA,2222,5435B56EA1E6,642354180dac550030135073,0
276,642355925b7e8a48101c0e91,CARAVANA,2222,A4571F07AFED,642354140dac550030135041,0
277,642355925b7e8a48101c0e93,CARAVANA,2222,ABE9CB61CAE0,642354130dac55003013502d,0
278,642355925b7e8a48101c0e9b,CARAVANA,2222,561CDD767AC3,642354140dac55003013503f,0
279,642355925b7e8a48101c0ea7,CARAVANA,2222,89A5D90971F6,6423540e0dac550030135005,0
280,642355925b7e8a48101c0ea5,CARAVANA,2222,48CF6A2D79F4,642354130dac55003013501b,0
281,642355925b7e8a48101c0ea3,CARAVANA,2222,2BF21B4DA3E8,642354140dac55003013503b,0
282,642355925b7e8a48101c0ea9,CARAVANA,2222,855C53A160C0,642354180dac550030135071,0
283,642355925b7e8a48101c0eab,CARAVANA,2222,D7875498A3FC,642354140dac550030135031,0
284,642355925b7e8a48101c0eb3,CARAVANA,2222,79CC858E08DF,642354130dac55003013500f,0
285,642355935b7e8a48101c0ebb,CARAVANA,2222,D449AE1013EA,642354180dac550030135083,0
286,642355935b7e8a48101c0ebd,CARAVANA,2222,FEAE7820AECF,642354140dac55003013503d,0
287,642355935b7e8a48101c0ec1,CARAVANA,2222,5881AF43B5FA,642354140dac55003013502f,0
288,642355935b7e8a48101c0ebf,CARAVANA,2222,50E28BA2DFC8,642354130dac55003013502b,0
289,642355935b7e8a48101c0ec6,CARAVANA,2222,2DFDF429ACEA,642354130dac550030135021,0
290,642355935b7e8a48101c0eca,CARAVANA,2222,74B792EA0BCF,642354180dac550030135081,0
291,642355935b7e8a48101c0ed2,CARAVANA,2222,4AC536C14DDA,6423540e0dac550030135003,0
292,642355935b7e8a48101c0ed7,CARAVANA,2222,3C13AB10DDCA,642354140dac550030135033,0
293,642355935b7e8a48101c0ed5,CARAVANA,2222,2E619E5A52F2,642354140dac550030135043,0
294,642355935b7e8a48101c0edb,CARAVANA,2222,EAE16E0AC2F1,642354130dac55003013501f,0
295,642355935b7e8a48101c0edd,CARAVANA,2222,6E9B01D741C4,642354180dac550030135085,0
296,642355935b7e8a48101c0ee2,CARAVANA,2222,E311F9BDACDA,642354130dac550030135019,0
297,642355945b7e8a48101c0eeb,CARAVANA,2222,85C0FE9F09F6,642354190dac5500301350da,0
298,642355945b7e8a48101c0eed,CARAVANA,2222,C06578978CF9,642354180dac55003013507b,0
299,642355945b7e8a48101c0eef,CARAVANA,2222,97FADE1E10DF,642354180dac550030135075,0
300,642355945b7e8a48101c0ef2,CARAVANA,2222,E4C172278EF8,642354190dac5500301350ce,0
301,642355945b7e8a48101c0ef9,CARAVANA,2222,F0835FC606E4,642354190dac5500301350d4,0
302,642355945b7e8a48101c0ef7,CARAVANA,2222,C9B6BF8CCAEF,642354190dac5500301350e8,0
303,642355945b7e8a48101c0f02,CARAVANA,2222,3C8E085B58DA,642354180dac550030135087,0
304,642355945b7e8a48101c0f04,CARAVANA,2222,8E54AC29C2E7,642354190dac5500301350e4,0
305,642355945b7e8a48101c0f07,CARAVANA,2222,797D3E1BE9D3,642354180dac5500301350a4,0
306,642355945b7e8a48101c0f0b,CARAVANA,2222,66C89918DFCF,642354190dac5500301350e0,0
307,642355945b7e8a48101c0f0f,CARAVANA,2222,86E48B135FFE,642354180dac550030135079,0
308,642355945b7e8a48101c0f11,CARAVANA,2222,727A59E99DD2,642354190dac5500301350d8,0
309,642355945b7e8a48101c0f19,CARAVANA,2222,2D33DFBA9CC1,642354190dac5500301350de,0
310,642355955b7e8a48101c0f1c,CARAVANA,2222,56210DD28CE5,642354180dac55003013507f,0
311,642355955b7e8a48101c0f21,CARAVANA,2222,2EA8363C86F2,642354190dac5500301350e6,0
312,642355955b7e8a48101c0f23,CARAVANA,2222,CC5F17598CEB,642354190dac5500301350d2,0
313,642355955b7e8a48101c0f26,CARAVANA,2222,E14AC25768C9,642354190dac5500301350ec,0
314,642355955b7e8a48101c0f29,CARAVANA,2222,10EE20B4B3FA,642354190dac5500301350e2,0
315,642355955b7e8a48101c0f32,CARAVANA,2222,FDEA4DC3B1F0,642354180dac550030135077,0
316,642355955b7e8a48101c0f34,CARAVANA,2222,47A0EC2E0BDD,642354180dac5500301350a2,0
317,642355955b7e8a48101c0f3a,CARAVANA,2222,DABD0FAD23C5,642354180dac5500301350a8,0
318,642355955b7e8a48101c0f3c,CARAVANA,2222,915E7F97CEDB,642354190dac5500301350dc,0
319,642355955b7e8a48101c0f3e,CARAVANA,2222,04B61B6DC0C8,642354180dac55003013507d,0
320,642355955b7e8a48101c0f40,CARAVANA,2222,8E7B7D6DEAC4,642354190dac5500301350d6,0
321,642355955b7e8a48101c0f49,CARAVANA,2222,2819B004DCF1,642354130dac55003013500d,0
322,642355965b7e8a48101c0f4b,CARAVANA,2222,ACCFBDCD36C0,642354190dac5500301350ea,0
323,642355965b7e8a48101c0f4d,CARAVANA,2222,F59334AB32ED,642354180dac5500301350a6,0
324,64235acb5b7e8a48101c1311,CARAVANA,2222,648F4AC5CCCE,642356d10dac550030135805,0
325,64235acb5b7e8a48101c1313,CARAVANA,2222,35BE312703D9,642356d10dac550030135809,0
326,64235acb5b7e8a48101c1315,CARAVANA,2222,0312D0D4B4F3,642356d10dac550030135823,0
327,64235acb5b7e8a48101c1319,CARAVANA,2222,863F1CC35EDF,642356d10dac550030135814,0
328,64235acb5b7e8a48101c1317,CARAVANA,2222,FD7C8167F8E1,642356d10dac5500301357f7,0
329,64235acb5b7e8a48101c131b,CARAVANA,2222,77C4E10452C3,642356d10dac550030135812,0
330,64235acb5b7e8a48101c1329,CARAVANA,2222,6AD80308BFC0,642356d10dac55003013586a,0
331,64235acb5b7e8a48101c132b,CARAVANA,2222,C42FD8F3CFC0,642356d10dac55003013582e,0
332,64235acb5b7e8a48101c132d,CARAVANA,2222,126C9775E5CE,642356d10dac550030135807,0
333,64235acb5b7e8a48101c132f,CARAVANA,2222,044CB557FDCA,642356d10dac550030135816,0
334,64235acb5b7e8a48101c1332,CARAVANA,2222,781D442D6BC2,642356d10dac550030135821,0
335,64235acb5b7e8a48101c1334,CARAVANA,2222,285E07F7A4E2,642356d10dac5500301357f9,0
336,64235acc5b7e8a48101c1340,CARAVANA,2222,8B825D7C9AF1,642356d10dac550030135830,0
337,64235acc5b7e8a48101c1343,CARAVANA,2222,56C78728CBD7,642356d10dac550030135858,0
338,64235acc5b7e8a48101c1345,CARAVANA,2222,798FD28642EC,642356d10dac550030135882,0
339,64235acc5b7e8a48101c134a,CARAVANA,2222,66F16DEEEBEC,642356d10dac550030135825,0
340,64235acc5b7e8a48101c134c,CARAVANA,2222,9CDF0E87E2D3,642356d10dac550030135888,0
341,64235acc5b7e8a48101c134e,CARAVANA,2222,943CABBEA6C3,642356d20dac5500301358a3,0
342,64235acc5b7e8a48101c1356,CARAVANA,2222,D52568C590C2,642356d10dac55003013583f,0
343,64235acc5b7e8a48101c1358,CARAVANA,2222,4EFE4BA1ECD1,642356d10dac550030135843,0
344,64235acc5b7e8a48101c135a,CARAVANA,2222,F47BB77DA2E4,642356d10dac550030135876,0
345,64235acc5b7e8a48101c1362,CARAVANA,2222,E745B0DEBDC5,642356d10dac55003013586e,0
346,64235acc5b7e8a48101c1364,CARAVANA,2222,59017FB7B9ED,642356d10dac55003013585c,0
347,64235acc5b7e8a48101c1366,CARAVANA,2222,31AB897CA6EF,642356d10dac55003013588c,0
348,64235acd5b7e8a48101c136e,CARAVANA,2222,88F4CA9945F1,642356d10dac55003013585e,0
349,64235acd5b7e8a48101c1373,CARAVANA,2222,E9EA7E20B0E9,642356d10dac55003013586c,0
350,64235acd5b7e8a48101c1375,CARAVANA,2222,2DE6762B41CF,642356d10dac550030135845,0
351,64235acd5b7e8a48101c137a,CARAVANA,2222,8592CEDA9AC3,642356d10dac55003013588e,0
352,64235acd5b7e8a48101c1378,CARAVANA,2222,943AC6E93EE0,642356d20dac5500301358a7,0
353,64235acd5b7e8a48101c137e,CARAVANA,2222,E495DB8590D1,642356d20dac55003013589b,0
354,64235acd5b7e8a48101c1386,CARAVANA,2222,585D0B5069EA,642356d10dac550030135872,0
355,64235acd5b7e8a48101c138a,CARAVANA,2222,5C8B2A8998E3,642356d10dac550030135886,0
356,64235acd5b7e8a48101c138c,CARAVANA,2222,62D99DA1B0EB,642356d20dac55003013589f,0
357,64235acd5b7e8a48101c138f,CARAVANA,2222,85C367C8FEFA,642356d10dac550030135884,0
358,64235acd5b7e8a48101c1394,CARAVANA,2222,F7A3DF709DED,642356d20dac5500301358a1,0
359,64235acd5b7e8a48101c1397,CARAVANA,2222,F27387A15BCC,642356d10dac550030135849,0
360,64235ace5b7e8a48101c13a1,CARAVANA,2222,E5F54128D7E2,642356d10dac550030135856,0
361,64235ace5b7e8a48101c139f,CARAVANA,2222,E6353AAF0FC1,642356d10dac550030135874,0
362,64235ace5b7e8a48101c13a7,CARAVANA,2222,EA7F570566FE,642356d10dac550030135862,0
363,64235ace5b7e8a48101c13a9,CARAVANA,2222,F1BE54CAF9D1,642356d10dac55003013585a,0
364,64235ace5b7e8a48101c13ab,CARAVANA,2222,0EAC893523D1,642356d10dac55003013584b,0
365,64235ace5b7e8a48101c13ad,CARAVANA,2222,0980A70D69D6,642356d10dac55003013588a,0
366,64235ace5b7e8a48101c13b5,CARAVANA,2222,799B49869ADB,642356d20dac5500301358a5,0
367,64235ace5b7e8a48101c13b7,CARAVANA,2222,C09BFBEDD7F8,642356d10dac550030135847,0
368,64235ace5b7e8a48101c13bf,CARAVANA,2222,746980A770FD,642356d10dac550030135870,0
369,64235ace5b7e8a48101c13c1,CARAVANA,2222,152AD572C1F3,642356d10dac550030135841,0
370,64235ace5b7e8a48101c13c3,CARAVANA,2222,5BCD34D483F7,642356d10dac550030135878,0
371,64235ace5b7e8a48101c13c6,CARAVANA,2222,7FC0CDCC31C8,642356d10dac550030135860,0
372,64235acf5b7e8a48101c13cf,CARAVANA,2222,8DCB574859FB,642356d20dac55003013589d,0
373,64235acf5b7e8a48101c13d1,CARAVANA,2222,0DFD6BC1DCD7,642356d20dac550030135890,0
374,64235acf5b7e8a48101c13d3,CARAVANA,2222,FB82ADD79CEC,642356d20dac5500301358ad,0
375,64235acf5b7e8a48101c13d9,CARAVANA,2222,6BC3A3FEB6D6,642356d20dac55003013590b,0
376,64235acf5b7e8a48101c13dc,CARAVANA,2222,CD8663A7E7D4,642356d20dac5500301358c9,0
377,64235acf5b7e8a48101c13df,CARAVANA,2222,87781E9CE6FE,642356d20dac5500301358cd,0
378,64235acf5b7e8a48101c13e6,CARAVANA,2222,F898873CCED1,642356d20dac5500301358b3,0
379,64235acf5b7e8a48101c13e9,CARAVANA,2222,8E49583411D6,642356d20dac5500301358c7,0
380,64235acf5b7e8a48101c13ec,CARAVANA,2222,09A782A268C9,642356d20dac5500301358c3,0
381,64235acf5b7e8a48101c13ee,CARAVANA,2222,464F404C27F2,642356d20dac5500301358b9,0
382,64235acf5b7e8a48101c13f4,CARAVANA,2222,3676A1BE4DCF,642356d20dac5500301358b1,0
383,64235acf5b7e8a48101c13f8,CARAVANA,2222,2C98AC659BF1,642356d20dac5500301358db,0
384,64235ad05b7e8a48101c13ff,CARAVANA,2222,19A462B305E6,642356d20dac5500301358fd,0
385,64235ad05b7e8a48101c1401,CARAVANA,2222,CB8072EDCAD9,642356d20dac5500301358ff,0
386,64235ad05b7e8a48101c1403,CARAVANA,2222,DEE251C86ADD,642356d20dac5500301358e9,0
387,64235ad05b7e8a48101c1405,CARAVANA,2222,BF83B12159F8,642356d20dac5500301358bf,0
388,64235ad05b7e8a48101c140c,CARAVANA,2222,DF4083D711C7,642356d20dac5500301358df,0
389,64235ad05b7e8a48101c1410,CARAVANA,2222,BF21BC5264C9,642356d20dac5500301358bd,0
390,64235ad05b7e8a48101c1419,CARAVANA,2222,CA6663AF9AC1,642356d20dac5500301358ed,0
391,64235ad05b7e8a48101c1417,CARAVANA,2222,4C60B079D9EF,642356d20dac550030135909,0
392,64235ad05b7e8a48101c141c,CARAVANA,2222,145D42BD75EE,642356d20dac5500301358cf,0
393,64235ad05b7e8a48101c141e,CARAVANA,2222,E3CD3F221CCD,642356d20dac55003013590d,0
394,64235ad05b7e8a48101c1422,CARAVANA,2222,04BECF9DEFE4,642356d20dac5500301358f1,0
395,64235ad05b7e8a48101c1428,CARAVANA,2222,EF06D1120AD6,642356d20dac5500301358d7,0
396,64235ad15b7e8a48101c1431,CARAVANA,2222,80C79E87A3D3,642356d30dac550030135927,0
397,64235ad15b7e8a48101c142f,CARAVANA,2222,9E9AACFBB3F1,642356d20dac5500301358b5,0
398,64235ad15b7e8a48101c1434,CARAVANA,2222,ED644CBC69F3,642356d20dac5500301358a9,0
399,64235ad15b7e8a48101c1436,CARAVANA,2222,A2F81D7007EE,642356d20dac5500301358c5,0
400,64235ad15b7e8a48101c143a,CARAVANA,2222,DCD3F7FE38F6,642356d20dac5500301358ef,0
401,64235ad15b7e8a48101c1440,CARAVANA,2222,C14EA7AEB9E8,642356d20dac5500301358b7,0
402,64235ad15b7e8a48101c1446,CARAVANA,2222,3A33A2959AC7,642356d20dac5500301358d9,0
403,64235ad15b7e8a48101c1449,CARAVANA,2222,D2AF39F492FD,642356d30dac55003013593f,0
404,64235ad15b7e8a48101c144c,CARAVANA,2222,7BEC62A6A3F3,642356d20dac5500301358d1,0
405,64235ad15b7e8a48101c1450,CARAVANA,2222,5DAD3E9B09C9,642356d20dac5500301358d3,0
406,64235ad15b7e8a48101c1453,CARAVANA,2222,88A554813DE4,642356d20dac5500301358e5,0
407,64235ad25b7e8a48101c1458,CARAVANA,2222,FEBC3661DDC5,642356d20dac5500301358fb,0
408,64235ad25b7e8a48101c1460,CARAVANA,2222,B70D6AF2CAFF,642356d30dac550030135923,0
409,64235ad25b7e8a48101c145e,CARAVANA,2222,7EEAC16CE4DD,642356d20dac5500301358af,0
410,64235ad25b7e8a48101c1462,CARAVANA,2222,717F2999FBC2,642356d30dac550030135939,0
411,64235ad25b7e8a48101c1469,CARAVANA,2222,E236D47E41EB,642356d30dac55003013591f,0
412,64235ad25b7e8a48101c146b,CARAVANA,2222,F44CC76101E9,642356d30dac55003013592d,0
413,64235ad25b7e8a48101c1470,CARAVANA,2222,14D4D31067DE,642356d20dac5500301358cb,0
414,64235ad25b7e8a48101c1476,CARAVANA,2222,F80B9DF1EFD5,642356d30dac55003013591b,0
415,64235ad25b7e8a48101c1478,CARAVANA,2222,2B14DF24ECFC,642356d20dac5500301358dd,0
416,64235ad25b7e8a48101c147a,CARAVANA,2222,87F2D6C886E0,642356d20dac5500301358e1,0
417,64235ad25b7e8a48101c1481,CARAVANA,2222,CF3C137C95CA,642356d30dac55003013592b,0
418,64235ad35b7e8a48101c1483,CARAVANA,2222,0DD0FA5D12FD,642356d20dac550030135907,0
419,64235ad35b7e8a48101c1488,CARAVANA,2222,EAF25F653FF8,642356d20dac5500301358bb,0
420,64235ad35b7e8a48101c148e,CARAVANA,2222,EADDEAB85AEE,642356d20dac550030135911,0
421,64235ad35b7e8a48101c1490,CARAVANA,2222,6BC8531F6FC6,642356d30dac550030135943,0
422,64235ad35b7e8a48101c1492,CARAVANA,2222,A11AA531B7C2,642356d20dac5500301358ab,0
423,64235ad35b7e8a48101c1499,CARAVANA,2222,379BA3933EC5,642356d30dac550030135931,0
424,64235ad35b7e8a48101c149b,CARAVANA,2222,0260089E46D7,642356d20dac5500301358eb,0
425,64235ad35b7e8a48101c14a0,CARAVANA,2222,D403E24991E5,642356d20dac5500301358c1,0
426,64235ad35b7e8a48101c14a5,CARAVANA,2222,8FEEF808A2E9,642356d20dac5500301358f7,0
427,64235ad35b7e8a48101c14a8,CARAVANA,2222,45E05E534EDB,642356d20dac5500301358f3,0
428,64235ad35b7e8a48101c14ab,CARAVANA,2222,9F3AF6FB91F3,6423541a0dac5500301350f3,0
429,64235ad35b7e8a48101c14b1,CARAVANA,2222,99BA9C86DBD3,642356d20dac550030135903,0
430,64235ad35b7e8a48101c14b3,CARAVANA,2222,B97BD831FDEE,642356d30dac550030135937,0
431,64235ad45b7e8a48101c14b8,CARAVANA,2222,A964ED28EDE2,642356d20dac550030135901,0
432,64235ad45b7e8a48101c14bd,CARAVANA,2222,71F5874DB0E2,642356d30dac550030135919,0
433,64235ad45b7e8a48101c14bf,CARAVANA,2222,4649BC6C16C7,642356d30dac550030135915,0
434,64235ad45b7e8a48101c14c3,CARAVANA,2222,F9A8A98955D0,642356d30dac550030135929,0
435,64235ad45b7e8a48101c14c9,CARAVANA,2222,258154D2F8DF,642356d20dac550030135913,0
436,64235ad45b7e8a48101c14cb,CARAVANA,2222,E724816531F8,642356d30dac550030135917,0
437,64235ad45b7e8a48101c14d0,CARAVANA,2222,27CB88B919C2,642356d30dac550030135941,0
438,64235ad45b7e8a48101c14d6,CARAVANA,2222,83D6CF78F3F8,642356d30dac550030135935,0
439,64235ad45b7e8a48101c14d8,CARAVANA,2222,2481EA7D04FE,642356d20dac55003013590f,0
440,64235ad45b7e8a48101c14da,CARAVANA,2222,5B58DD0BE3D4,642356d30dac550030135933,0
441,64235ad45b7e8a48101c14e3,CARAVANA,2222,CF3A71854AF4,642356d20dac5500301358d5,0
442,64235ad45b7e8a48101c14e1,CARAVANA,2222,C98F53771EF8,642356d20dac5500301358e7,0
443,64235ad55b7e8a48101c14e8,CARAVANA,2222,37FBCF8483EC,642356d30dac55003013593d,0
444,64235ad55b7e8a48101c14ee,CARAVANA,2222,AB038542CBFF,642356d20dac5500301358e3,0
445,64235ad55b7e8a48101c14f0,CARAVANA,2222,09E1D0BCFDFA,642356d30dac550030135925,0
446,64235ad55b7e8a48101c14f2,CARAVANA,2222,175F261DE6D8,642356d30dac55003013593b,0
447,64235ad55b7e8a48101c14fb,CARAVANA,2222,229A4868A9E8,642356d30dac550030135921,0
448,64235ad55b7e8a48101c14f9,CARAVANA,2222,3620FAAFE9D5,642356d20dac5500301358f9,0
449,64235ad55b7e8a48101c1500,CARAVANA,2222,C51FD3CC87F7,642356d30dac55003013592f,0
450,64235ad55b7e8a48101c1505,CARAVANA,2222,8BDF2AF9A4DC,642356d20dac5500301358f5,0
451,64235ad55b7e8a48101c1507,CARAVANA,2222,58ACABC9A1D6,642356d30dac55003013591d,0
452,64235ad55b7e8a48101c150d,CARAVANA,2222,4026A4CB1BDA,642356d20dac550030135905,0
453,64235ad55b7e8a48101c1511,CARAVANA,2222,BF5995F282C7,642356d50dac550030135a2a,0
454,64235ad55b7e8a48101c1513,CARAVANA,2222,31B918DBCFC1,642356d50dac5500301359ff,0
455,64235ad65b7e8a48101c1518,CARAVANA,2222,6958A252D1E6,642356d50dac5500301359f6,0
456,64235ad65b7e8a48101c1520,CARAVANA,2222,3F360C343DDE,642356d50dac550030135a4f,0
457,64235ad65b7e8a48101c151e,CARAVANA,2222,33EC6F3026E5,642356d50dac550030135a08,0
458,64235ad65b7e8a48101c1522,CARAVANA,2222,F689877264EE,642356d50dac550030135a21,0
459,64235ad65b7e8a48101c1529,CARAVANA,2222,5B6B069684CF,642356d50dac550030135a39,0
460,64235ad65b7e8a48101c152b,CARAVANA,2222,C40C875CFED5,642356d40dac5500301359da,0
461,64235ad65b7e8a48101c1530,CARAVANA,2222,48604B3B1AC3,642356d50dac550030135a58,0
462,64235ad65b7e8a48101c1535,CARAVANA,2222,8641425017EF,642356d50dac550030135aa9,0
463,64235ad65b7e8a48101c1537,CARAVANA,2222,EE2CE11249D4,642356d50dac550030135a87,0
464,64235ad65b7e8a48101c153c,CARAVANA,2222,9691B25FF4E1,642356d50dac550030135ab5,0
465,64235ad75b7e8a48101c1541,CARAVANA,2222,BCB9715B06D0,642356d50dac550030135a82,0
466,64235ad75b7e8a48101c1543,CARAVANA,2222,84575FCB89D7,642356d50dac550030135aad,0
467,64235ad75b7e8a48101c1548,CARAVANA,2222,76FE365643F9,642356d50dac550030135ab9,0
468,64235ad75b7e8a48101c154d,CARAVANA,2222,F686AD6260C5,642356d50dac550030135ab1,0
469,64235ad75b7e8a48101c154f,CARAVANA,2222,5D1F202B20C5,642356d50dac550030135ac9,0
470,64235ad75b7e8a48101c1554,CARAVANA,2222,023D3D9F29C8,642356d60dac550030135ae3,0
471,64235ad75b7e8a48101c1559,CARAVANA,2222,DBE3A89284D1,642356d60dac550030135ae5,0
472,64235ad75b7e8a48101c155c,CARAVANA,2222,8E7D49AC6DE3,642356d60dac550030135ad3,0
473,64235ad75b7e8a48101c1560,CARAVANA,2222,9A494A6701C4,642356d50dac550030135acb,0
474,64235ad75b7e8a48101c1567,CARAVANA,2222,10B2933205E8,642356d60dac550030135ae7,0
475,64235ad75b7e8a48101c1565,CARAVANA,2222,1C2C92E7B0C2,642356d60dac550030135ae1,0
476,64235ad75b7e8a48101c156c,CARAVANA,2222,7EA28CF462CF,642356d60dac550030135add,0
477,64235ad75b7e8a48101c1571,CARAVANA,2222,0EE4B7A3EECE,642356d60dac550030135aef,0
478,64235ad85b7e8a48101c1574,CARAVANA,2222,7361DF7371F1,642356d60dac550030135af3,0
479,64235ad85b7e8a48101c1577,CARAVANA,2222,6CE3677216E2,642356d50dac550030135ab3,0
480,64235ad85b7e8a48101c157d,CARAVANA,2222,BE578BA5FAC2,642356d50dac550030135aaf,0
481,64235ad85b7e8a48101c157f,CARAVANA,2222,DCA6E4E31ED9,642356d60dac550030135af1,0
482,64235ad85b7e8a48101c1585,CARAVANA,2222,BBC7262FD0EF,642356d40dac5500301359ec,0
483,64235ad85b7e8a48101c1588,CARAVANA,2222,97D1BF61A3EB,642356d50dac550030135a43,0
484,64235ad85b7e8a48101c158c,CARAVANA,2222,3931B10B89E5,642356d50dac550030135a0a,0
485,64235ad85b7e8a48101c158f,CARAVANA,2222,034D10CBB2C9,642356d60dac550030135af5,0
486,64235ad85b7e8a48101c1595,CARAVANA,2222,C074DC3D9BE4,642356d50dac550030135a3b,0
487,64235ad85b7e8a48101c1597,CARAVANA,2222,CFD9D5A60AFE,642356d50dac550030135a0c,0
488,64235ad85b7e8a48101c159c,CARAVANA,2222,404C6828BAF7,642356d50dac550030135a16,0
489,64235ad85b7e8a48101c15a1,CARAVANA,2222,384DA2E4AEF3,642356d50dac550030135a51,0
490,64235ad95b7e8a48101c15a7,CARAVANA,2222,70C26B24E2D9,642356d50dac550030135a93,0
491,64235ad95b7e8a48101c15a5,CARAVANA,2222,FD066160ABF4,642356d50dac550030135a95,0
492,64235ad95b7e8a48101c15ad,CARAVANA,2222,FA9F94EF89D0,642356d50dac550030135a48,0
493,64235ad95b7e8a48101c15af,CARAVANA,2222,5BE4ACA2C2EE,642356d50dac550030135a30,0
494,64235ad95b7e8a48101c15b4,CARAVANA,2222,9D8D14467AD4,642356d50dac550030135ac5,0
495,64235ad95b7e8a48101c15b8,CARAVANA,2222,66ACF1FCE6D3,642356d50dac550030135a72,0
