,_id,settlementId,ITH,createdAt,updatedAt,__v
3542,63853d71fe0c3a002febf79a,620e6e5e60543d0026a01f0e,76.0,2022-11-28 23:00:01.156,2022-11-28 23:00:01.156,0
3543,63854c03fe0c3a002febf804,620e6e5e60543d0026a01f0e,,2022-11-29 00:02:11.238,2022-11-29 00:02:11.238,0
3544,63855a13fe0c3a002febf84a,620e6e5e60543d0026a01f0e,,2022-11-29 01:02:11.620,2022-11-29 01:02:11.620,0
3545,638567a2fe0c3a002febf89c,620e6e5e60543d0026a01f0e,72.0,2022-11-29 02:00:02.070,2022-11-29 02:00:02.070,0
3546,63857632fe0c3a002febf8f3,620e6e5e60543d0026a01f0e,,2022-11-29 03:02:10.341,2022-11-29 03:02:10.341,0
3547,638583c2fe0c3a002febf97a,620e6e5e60543d0026a01f0e,69.0,2022-11-29 04:00:02.409,2022-11-29 04:00:02.409,0
3548,63859253fe0c3a002febfa15,620e6e5e60543d0026a01f0e,,2022-11-29 05:02:11.109,2022-11-29 05:02:11.109,0
3549,63859fe1fe0c3a002febfa33,620e6e5e60543d0026a01f0e,67.0,2022-11-29 06:00:01.442,2022-11-29 06:00:01.442,0
3550,6385ae71fe0c3a002febfa5b,620e6e5e60543d0026a01f0e,,2022-11-29 07:02:09.828,2022-11-29 07:02:09.828,0
3551,6385bc01fe0c3a002febfaad,620e6e5e60543d0026a01f0e,67.0,2022-11-29 08:00:01.684,2022-11-29 08:00:01.684,0
3552,6385ca11fe0c3a002febfaf5,620e6e5e60543d0026a01f0e,67.0,2022-11-29 09:00:01.659,2022-11-29 09:00:01.659,0
3553,6385d822fe0c3a002febfb17,620e6e5e60543d0026a01f0e,69.0,2022-11-29 10:00:02.174,2022-11-29 10:00:02.174,0
3554,6385e631fe0c3a002febfb83,620e6e5e60543d0026a01f0e,73.0,2022-11-29 11:00:01.586,2022-11-29 11:00:01.586,0
3555,6385f441fe0c3a002febfbd3,620e6e5e60543d0026a01f0e,75.0,2022-11-29 12:00:01.258,2022-11-29 12:00:01.258,0
3556,63860251fe0c3a002febfc15,620e6e5e60543d0026a01f0e,77.0,2022-11-29 13:00:01.690,2022-11-29 13:00:01.690,0
3557,63861061fe0c3a002febfca9,620e6e5e60543d0026a01f0e,79.0,2022-11-29 14:00:01.861,2022-11-29 14:00:01.861,0
3558,63861e7204dbc2002fb0f727,620e6e5e60543d0026a01f0e,80.0,2022-11-29 15:00:02.219,2022-11-29 15:00:02.219,0
3559,63861e7562786051747a01ba,620e6e5e60543d0026a01f0e,80.0,2022-11-29 15:00:05.335,2022-11-29 15:00:05.335,0
3560,63862c8104dbc2002fb0f8a0,620e6e5e60543d0026a01f0e,81.0,2022-11-29 16:00:01.255,2022-11-29 16:00:01.255,0
3561,63863a9204dbc2002fb0f94b,620e6e5e60543d0026a01f0e,82.0,2022-11-29 17:00:02.760,2022-11-29 17:00:02.760,0
3562,638648a171c05e00305b7d99,620e6e5e60543d0026a01f0e,82.0,2022-11-29 18:00:01.168,2022-11-29 18:00:01.168,0
3563,638656b117cba200307167b4,620e6e5e60543d0026a01f0e,81.0,2022-11-29 19:00:01.638,2022-11-29 19:00:01.638,0
3564,638664c13039cf00301d2130,620e6e5e60543d0026a01f0e,76.0,2022-11-29 20:00:01.271,2022-11-29 20:00:01.271,0
3565,638672d23039cf00301d2195,620e6e5e60543d0026a01f0e,70.0,2022-11-29 21:00:02.055,2022-11-29 21:00:02.055,0
3566,638680e13039cf00301d21c9,620e6e5e60543d0026a01f0e,69.0,2022-11-29 22:00:01.222,2022-11-29 22:00:01.222,0
3567,63868ef13039cf00301d24e8,620e6e5e60543d0026a01f0e,69.0,2022-11-29 23:00:01.243,2022-11-29 23:00:01.243,0
3568,63869d023039cf00301d2517,620e6e5e60543d0026a01f0e,69.0,2022-11-30 00:00:02.750,2022-11-30 00:00:02.750,0
3569,6386ab123039cf00301d2528,620e6e5e60543d0026a01f0e,69.0,2022-11-30 01:00:02.077,2022-11-30 01:00:02.077,0
3570,6386b9213039cf00301d2544,620e6e5e60543d0026a01f0e,69.0,2022-11-30 02:00:01.295,2022-11-30 02:00:01.295,0
3571,6386c7313039cf00301d2596,620e6e5e60543d0026a01f0e,69.0,2022-11-30 03:00:01.593,2022-11-30 03:00:01.593,0
3572,6386d5413039cf00301d25c4,620e6e5e60543d0026a01f0e,68.0,2022-11-30 04:00:01.467,2022-11-30 04:00:01.467,0
3573,6386e3513039cf00301d2604,620e6e5e60543d0026a01f0e,68.0,2022-11-30 05:00:01.033,2022-11-30 05:00:01.033,0
3574,6386f1613039cf00301d2644,620e6e5e60543d0026a01f0e,67.0,2022-11-30 06:00:01.704,2022-11-30 06:00:01.704,0
3575,6386ff713039cf00301d267e,620e6e5e60543d0026a01f0e,67.0,2022-11-30 07:00:01.229,2022-11-30 07:00:01.229,0
3576,63870d813039cf00301d26be,620e6e5e60543d0026a01f0e,66.0,2022-11-30 08:00:01.495,2022-11-30 08:00:01.495,0
3577,63871b913039cf00301d26c2,620e6e5e60543d0026a01f0e,66.0,2022-11-30 09:00:01.068,2022-11-30 09:00:01.068,0
3578,638729a23039cf00301d26e4,620e6e5e60543d0026a01f0e,67.0,2022-11-30 10:00:02.441,2022-11-30 10:00:02.441,0
3579,638737b13039cf00301d27f3,620e6e5e60543d0026a01f0e,67.0,2022-11-30 11:00:01.801,2022-11-30 11:00:01.801,0
3580,638745c13039cf00301d289f,620e6e5e60543d0026a01f0e,66.0,2022-11-30 12:00:01.558,2022-11-30 12:00:01.558,0
3581,638753d23039cf00301d2907,620e6e5e60543d0026a01f0e,67.0,2022-11-30 13:00:02.101,2022-11-30 13:00:02.101,0
3582,638761e13039cf00301d29fb,620e6e5e60543d0026a01f0e,69.0,2022-11-30 14:00:01.486,2022-11-30 14:00:01.486,0
3583,63876ff33039cf00301d2a78,620e6e5e60543d0026a01f0e,67.0,2022-11-30 15:00:03.850,2022-11-30 15:00:03.850,0
3584,63877e018ec7d00030ff2b58,63877cd7e1ed590030662d0a,69.0,2022-11-30 16:00:01.323,2022-11-30 16:00:01.323,0
3585,63877e018ec7d00030ff2b5a,620e6e5e60543d0026a01f0e,68.0,2022-11-30 16:00:01.591,2022-11-30 16:00:01.591,0
3586,63878c11b29ca4002f1bccd5,620e6e5e60543d0026a01f0e,69.0,2022-11-30 17:00:01.507,2022-11-30 17:00:01.507,0
3587,63878c11b29ca4002f1bccd7,63877cd7e1ed590030662d0a,70.0,2022-11-30 17:00:01.863,2022-11-30 17:00:01.863,0
3588,63879a20fa8f4c002ffa4aae,620e6e5e60543d0026a01f0e,68.0,2022-11-30 18:00:00.980,2022-11-30 18:00:00.980,0
3589,63879a22fa8f4c002ffa4ab0,63877cd7e1ed590030662d0a,71.0,2022-11-30 18:00:02.309,2022-11-30 18:00:02.309,0
3590,6387a831fa8f4c002ffa4b22,620e6e5e60543d0026a01f0e,72.0,2022-11-30 19:00:01.938,2022-11-30 19:00:01.938,0
3591,6387a832fa8f4c002ffa4b25,63877cd7e1ed590030662d0a,71.0,2022-11-30 19:00:02.775,2022-11-30 19:00:02.775,0
3592,6387b641fa8f4c002ffa4b84,63877cd7e1ed590030662d0a,71.0,2022-11-30 20:00:01.363,2022-11-30 20:00:01.363,0
3593,6387b641fa8f4c002ffa4b87,620e6e5e60543d0026a01f0e,72.0,2022-11-30 20:00:01.376,2022-11-30 20:00:01.376,0
3594,6387c452fa8f4c002ffa4c04,620e6e5e60543d0026a01f0e,72.0,2022-11-30 21:00:02.123,2022-11-30 21:00:02.123,0
3595,6387c452fa8f4c002ffa4c07,63877cd7e1ed590030662d0a,71.0,2022-11-30 21:00:02.330,2022-11-30 21:00:02.330,0
3596,6387d261fa8f4c002ffa4c4e,620e6e5e60543d0026a01f0e,71.0,2022-11-30 22:00:01.353,2022-11-30 22:00:01.353,0
3597,6387d261fa8f4c002ffa4c51,63877cd7e1ed590030662d0a,71.0,2022-11-30 22:00:01.883,2022-11-30 22:00:01.883,0
3598,6387e0724af07d002fa4f0a2,63877cd7e1ed590030662d0a,68.0,2022-11-30 23:00:02.132,2022-11-30 23:00:02.132,0
3599,6387e0724af07d002fa4f0a4,620e6e5e60543d0026a01f0e,68.0,2022-11-30 23:00:02.150,2022-11-30 23:00:02.150,0
3600,6387ee814af07d002fa4f0e2,620e6e5e60543d0026a01f0e,67.0,2022-12-01 00:00:01.553,2022-12-01 00:00:01.553,0
3601,6387ee814af07d002fa4f0e0,63877cd7e1ed590030662d0a,70.0,2022-12-01 00:00:01.445,2022-12-01 00:00:01.445,0
3602,6387fc914af07d002fa4f145,63877cd7e1ed590030662d0a,66.0,2022-12-01 01:00:01.104,2022-12-01 01:00:01.104,0
3603,6387fc914af07d002fa4f147,620e6e5e60543d0026a01f0e,66.0,2022-12-01 01:00:01.108,2022-12-01 01:00:01.108,0
3604,63880aa14af07d002fa4f17b,63877cd7e1ed590030662d0a,64.0,2022-12-01 02:00:01.856,2022-12-01 02:00:01.856,0
3605,63880aa24af07d002fa4f17d,620e6e5e60543d0026a01f0e,66.0,2022-12-01 02:00:02.149,2022-12-01 02:00:02.149,0
3606,638818b14af07d002fa4f199,63877cd7e1ed590030662d0a,63.0,2022-12-01 03:00:01.367,2022-12-01 03:00:01.367,0
3607,638818b14af07d002fa4f19b,620e6e5e60543d0026a01f0e,66.0,2022-12-01 03:00:01.386,2022-12-01 03:00:01.386,0
3608,638826c24af07d002fa4f1ab,620e6e5e60543d0026a01f0e,67.0,2022-12-01 04:00:02.247,2022-12-01 04:00:02.247,0
3609,638826c24af07d002fa4f1ad,63877cd7e1ed590030662d0a,63.0,2022-12-01 04:00:02.345,2022-12-01 04:00:02.345,0
3610,638834d14af07d002fa4f1db,63877cd7e1ed590030662d0a,61.0,2022-12-01 05:00:01.574,2022-12-01 05:00:01.574,0
3611,638834d14af07d002fa4f1dd,620e6e5e60543d0026a01f0e,66.0,2022-12-01 05:00:01.817,2022-12-01 05:00:01.817,0
3612,638842e14af07d002fa4f1f9,620e6e5e60543d0026a01f0e,63.0,2022-12-01 06:00:01.120,2022-12-01 06:00:01.120,0
3613,638842e14af07d002fa4f1fb,63877cd7e1ed590030662d0a,62.0,2022-12-01 06:00:01.170,2022-12-01 06:00:01.170,0
3614,638850f14af07d002fa4f21d,620e6e5e60543d0026a01f0e,61.0,2022-12-01 07:00:01.818,2022-12-01 07:00:01.818,0
3615,638850f24af07d002fa4f21f,63877cd7e1ed590030662d0a,60.0,2022-12-01 07:00:02.020,2022-12-01 07:00:02.020,0
3616,63885f014af07d002fa4f247,620e6e5e60543d0026a01f0e,60.0,2022-12-01 08:00:01.380,2022-12-01 08:00:01.380,0
3617,63885f014af07d002fa4f249,63877cd7e1ed590030662d0a,60.0,2022-12-01 08:00:01.464,2022-12-01 08:00:01.464,0
3618,63886d114af07d002fa4f277,620e6e5e60543d0026a01f0e,60.0,2022-12-01 09:00:01.728,2022-12-01 09:00:01.728,0
3619,63886d134af07d002fa4f279,63877cd7e1ed590030662d0a,59.0,2022-12-01 09:00:03.083,2022-12-01 09:00:03.083,0
3620,63887b214af07d002fa4f2b3,620e6e5e60543d0026a01f0e,62.0,2022-12-01 10:00:01.311,2022-12-01 10:00:01.311,0
3621,63887b214af07d002fa4f2b5,63877cd7e1ed590030662d0a,61.0,2022-12-01 10:00:01.557,2022-12-01 10:00:01.557,0
3622,638889314af07d002fa4f34d,63877cd7e1ed590030662d0a,64.0,2022-12-01 11:00:01.527,2022-12-01 11:00:01.527,0
3623,638889314af07d002fa4f34f,620e6e5e60543d0026a01f0e,64.0,2022-12-01 11:00:01.529,2022-12-01 11:00:01.529,0
3624,638897424af07d002fa4f39b,63877cd7e1ed590030662d0a,64.0,2022-12-01 12:00:02.486,2022-12-01 12:00:02.486,0
3625,638897434af07d002fa4f39d,620e6e5e60543d0026a01f0e,66.0,2022-12-01 12:00:03.155,2022-12-01 12:00:03.155,0
3626,6388a551bcaeb30030cb681a,63877cd7e1ed590030662d0a,67.0,2022-12-01 13:00:01.606,2022-12-01 13:00:01.606,0
3627,6388a551bcaeb30030cb681c,620e6e5e60543d0026a01f0e,68.0,2022-12-01 13:00:01.669,2022-12-01 13:00:01.669,0
3628,6388b361bcaeb30030cb686e,620e6e5e60543d0026a01f0e,70.0,2022-12-01 14:00:01.956,2022-12-01 14:00:01.956,0
3629,6388b362bcaeb30030cb6870,63877cd7e1ed590030662d0a,68.0,2022-12-01 14:00:02.268,2022-12-01 14:00:02.268,0
3630,6388c171bcaeb30030cb68e6,620e6e5e60543d0026a01f0e,71.0,2022-12-01 15:00:01.380,2022-12-01 15:00:01.380,0
3631,6388c171bcaeb30030cb68e9,63877cd7e1ed590030662d0a,71.0,2022-12-01 15:00:01.597,2022-12-01 15:00:01.597,0
3632,6388cf81bcaeb30030cb6982,620e6e5e60543d0026a01f0e,72.0,2022-12-01 16:00:01.278,2022-12-01 16:00:01.278,0
3633,6388cf81bcaeb30030cb6985,63877cd7e1ed590030662d0a,72.0,2022-12-01 16:00:01.309,2022-12-01 16:00:01.309,0
3634,6388dd91bcaeb30030cb6a72,620e6e5e60543d0026a01f0e,73.0,2022-12-01 17:00:01.089,2022-12-01 17:00:01.089,0
3635,6388dd91bcaeb30030cb6a75,63877cd7e1ed590030662d0a,70.0,2022-12-01 17:00:01.126,2022-12-01 17:00:01.126,0
3636,6388eba1bcaeb30030cb6b15,63877cd7e1ed590030662d0a,73.0,2022-12-01 18:00:01.677,2022-12-01 18:00:01.677,0
3637,6388eba1bcaeb30030cb6b18,620e6e5e60543d0026a01f0e,74.0,2022-12-01 18:00:01.723,2022-12-01 18:00:01.723,0
3638,6388f9b1bcaeb30030cb6b93,620e6e5e60543d0026a01f0e,73.0,2022-12-01 19:00:01.147,2022-12-01 19:00:01.147,0
3639,6388f9b1bcaeb30030cb6b96,63877cd7e1ed590030662d0a,71.0,2022-12-01 19:00:01.206,2022-12-01 19:00:01.206,0
3640,638907c1bcaeb30030cb6c38,620e6e5e60543d0026a01f0e,73.0,2022-12-01 20:00:01.591,2022-12-01 20:00:01.591,0
3641,638907c2bcaeb30030cb6c3b,63877cd7e1ed590030662d0a,73.0,2022-12-01 20:00:02.715,2022-12-01 20:00:02.715,0
3642,638915d1bcaeb30030cb6c88,63877cd7e1ed590030662d0a,71.0,2022-12-01 21:00:01.706,2022-12-01 21:00:01.706,0
3643,638915d1bcaeb30030cb6c8b,620e6e5e60543d0026a01f0e,72.0,2022-12-01 21:00:01.801,2022-12-01 21:00:01.801,0
3644,638923e1bcaeb30030cb6d1e,63877cd7e1ed590030662d0a,71.0,2022-12-01 22:00:01.315,2022-12-01 22:00:01.315,0
3645,638923e1bcaeb30030cb6d21,620e6e5e60543d0026a01f0e,72.0,2022-12-01 22:00:01.368,2022-12-01 22:00:01.368,0
3646,638931f1bcaeb30030cb6dcd,63877cd7e1ed590030662d0a,69.0,2022-12-01 23:00:01.784,2022-12-01 23:00:01.784,0
3647,638931f2bcaeb30030cb6dcf,620e6e5e60543d0026a01f0e,68.0,2022-12-01 23:00:02.037,2022-12-01 23:00:02.037,0
3648,63894001bcaeb30030cb6e27,63877cd7e1ed590030662d0a,66.0,2022-12-02 00:00:01.260,2022-12-02 00:00:01.260,0
3649,63894001bcaeb30030cb6e29,620e6e5e60543d0026a01f0e,66.0,2022-12-02 00:00:01.276,2022-12-02 00:00:01.276,0
3650,63894e11bcaeb30030cb6e5e,63877cd7e1ed590030662d0a,66.0,2022-12-02 01:00:01.184,2022-12-02 01:00:01.184,0
3651,63894e11bcaeb30030cb6e60,620e6e5e60543d0026a01f0e,64.0,2022-12-02 01:00:01.247,2022-12-02 01:00:01.247,0
3652,63895c21bcaeb30030cb6e7c,63877cd7e1ed590030662d0a,64.0,2022-12-02 02:00:01.477,2022-12-02 02:00:01.477,0
3653,63895c21bcaeb30030cb6e7e,620e6e5e60543d0026a01f0e,64.0,2022-12-02 02:00:01.799,2022-12-02 02:00:01.799,0
3654,63896a31bcaeb30030cb6ea6,63877cd7e1ed590030662d0a,64.0,2022-12-02 03:00:01.049,2022-12-02 03:00:01.049,0
3655,63896a31bcaeb30030cb6ea8,620e6e5e60543d0026a01f0e,63.0,2022-12-02 03:00:01.342,2022-12-02 03:00:01.342,0
3656,63897841bcaeb30030cb6ed6,63877cd7e1ed590030662d0a,63.0,2022-12-02 04:00:01.659,2022-12-02 04:00:01.659,0
3657,63897842bcaeb30030cb6ed8,620e6e5e60543d0026a01f0e,63.0,2022-12-02 04:00:02.229,2022-12-02 04:00:02.229,0
3658,63898651bcaeb30030cb6f1e,63877cd7e1ed590030662d0a,61.0,2022-12-02 05:00:01.304,2022-12-02 05:00:01.304,0
3659,63898651bcaeb30030cb6f20,620e6e5e60543d0026a01f0e,62.0,2022-12-02 05:00:01.946,2022-12-02 05:00:01.946,0
3660,63899460bcaeb30030cb6f90,63877cd7e1ed590030662d0a,61.0,2022-12-02 06:00:00.833,2022-12-02 06:00:00.833,0
3661,63899461bcaeb30030cb6f92,620e6e5e60543d0026a01f0e,61.0,2022-12-02 06:00:01.266,2022-12-02 06:00:01.266,0
3662,6389a271bcaeb30030cb6fde,63877cd7e1ed590030662d0a,58.0,2022-12-02 07:00:01.791,2022-12-02 07:00:01.791,0
3663,6389a272bcaeb30030cb6fe0,620e6e5e60543d0026a01f0e,60.0,2022-12-02 07:00:02.229,2022-12-02 07:00:02.229,0
3664,6389b080bcaeb30030cb7026,63877cd7e1ed590030662d0a,59.0,2022-12-02 08:00:00.964,2022-12-02 08:00:00.964,0
3665,6389b081bcaeb30030cb7028,620e6e5e60543d0026a01f0e,60.0,2022-12-02 08:00:01.198,2022-12-02 08:00:01.198,0
3666,6389be91bcaeb30030cb708c,620e6e5e60543d0026a01f0e,59.0,2022-12-02 09:00:01.546,2022-12-02 09:00:01.546,0
3667,6389be91bcaeb30030cb708e,63877cd7e1ed590030662d0a,57.0,2022-12-02 09:00:01.571,2022-12-02 09:00:01.571,0
3668,6389cca1bcaeb30030cb7122,63877cd7e1ed590030662d0a,57.0,2022-12-02 10:00:01.098,2022-12-02 10:00:01.098,0
3669,6389cca1bcaeb30030cb7124,620e6e5e60543d0026a01f0e,62.0,2022-12-02 10:00:01.817,2022-12-02 10:00:01.817,0
3670,6389dab1bcaeb30030cb71e7,63877cd7e1ed590030662d0a,57.0,2022-12-02 11:00:01.068,2022-12-02 11:00:01.068,0
3671,6389dab1bcaeb30030cb71e9,620e6e5e60543d0026a01f0e,66.0,2022-12-02 11:00:01.133,2022-12-02 11:00:01.133,0
3672,6389e8c2bcaeb30030cb731d,620e6e5e60543d0026a01f0e,69.0,2022-12-02 12:00:02.402,2022-12-02 12:00:02.402,0
3673,6389e8c2bcaeb30030cb731f,63877cd7e1ed590030662d0a,67.0,2022-12-02 12:00:02.505,2022-12-02 12:00:02.505,0
3674,6389f6d1bcaeb30030cb73ae,620e6e5e60543d0026a01f0e,71.0,2022-12-02 13:00:01.416,2022-12-02 13:00:01.416,0
3675,6389f6d1bcaeb30030cb73b1,63877cd7e1ed590030662d0a,68.0,2022-12-02 13:00:01.453,2022-12-02 13:00:01.453,0
3676,638a04e2bcaeb30030cb743e,620e6e5e60543d0026a01f0e,73.0,2022-12-02 14:00:02.002,2022-12-02 14:00:02.002,0
3677,638a04e2bcaeb30030cb7441,63877cd7e1ed590030662d0a,71.0,2022-12-02 14:00:02.026,2022-12-02 14:00:02.026,0
3678,638a12f1bcaeb30030cb74e3,63877cd7e1ed590030662d0a,71.0,2022-12-02 15:00:01.283,2022-12-02 15:00:01.283,0
3679,638a12f1bcaeb30030cb74e6,620e6e5e60543d0026a01f0e,74.0,2022-12-02 15:00:01.341,2022-12-02 15:00:01.341,0
3680,638a2101bcaeb30030cb764d,63877cd7e1ed590030662d0a,72.0,2022-12-02 16:00:01.372,2022-12-02 16:00:01.372,0
3681,638a2102bcaeb30030cb7650,620e6e5e60543d0026a01f0e,74.0,2022-12-02 16:00:02.759,2022-12-02 16:00:02.759,0
3682,638a2f11bcaeb30030cb7918,63877cd7e1ed590030662d0a,73.0,2022-12-02 17:00:01.247,2022-12-02 17:00:01.247,0
3683,638a2f11bcaeb30030cb791b,620e6e5e60543d0026a01f0e,74.0,2022-12-02 17:00:01.470,2022-12-02 17:00:01.470,0
3684,638a3d21bcaeb30030cb79da,63877cd7e1ed590030662d0a,73.0,2022-12-02 18:00:01.245,2022-12-02 18:00:01.245,0
3685,638a3d22bcaeb30030cb79dd,620e6e5e60543d0026a01f0e,74.0,2022-12-02 18:00:02.505,2022-12-02 18:00:02.505,0
3686,638a4b31bcaeb30030cb7ad3,63877cd7e1ed590030662d0a,74.0,2022-12-02 19:00:02.010,2022-12-02 19:00:02.010,0
3687,638a4b32bcaeb30030cb7ad6,620e6e5e60543d0026a01f0e,75.0,2022-12-02 19:00:02.188,2022-12-02 19:00:02.188,0
3688,638a594227400d002f5072a6,620e6e5e60543d0026a01f0e,74.0,2022-12-02 20:00:02.224,2022-12-02 20:00:02.224,0
3689,638a594427400d002f5072a9,63877cd7e1ed590030662d0a,74.0,2022-12-02 20:00:04.186,2022-12-02 20:00:04.186,0
3690,638a675127400d002f50732f,63877cd7e1ed590030662d0a,74.0,2022-12-02 21:00:01.232,2022-12-02 21:00:01.232,0
3691,638a675127400d002f507332,620e6e5e60543d0026a01f0e,74.0,2022-12-02 21:00:01.299,2022-12-02 21:00:01.299,0
3692,638a756127400d002f5073bd,63877cd7e1ed590030662d0a,73.0,2022-12-02 22:00:01.707,2022-12-02 22:00:01.707,0
3693,638a756127400d002f5073c0,620e6e5e60543d0026a01f0e,73.0,2022-12-02 22:00:01.945,2022-12-02 22:00:01.945,0
3694,638a837127400d002f507473,620e6e5e60543d0026a01f0e,69.0,2022-12-02 23:00:01.603,2022-12-02 23:00:01.603,0
3695,638a837127400d002f507475,63877cd7e1ed590030662d0a,71.0,2022-12-02 23:00:01.618,2022-12-02 23:00:01.618,0
3696,638a918127400d002f5074c8,63877cd7e1ed590030662d0a,70.0,2022-12-03 00:00:01.193,2022-12-03 00:00:01.193,0
3697,638a918127400d002f5074d2,620e6e5e60543d0026a01f0e,67.0,2022-12-03 00:00:01.656,2022-12-03 00:00:01.656,0
3698,638a9f9127400d002f507505,620e6e5e60543d0026a01f0e,65.0,2022-12-03 01:00:01.852,2022-12-03 01:00:01.852,0
3699,638a9f9327400d002f507507,63877cd7e1ed590030662d0a,65.0,2022-12-03 01:00:03.051,2022-12-03 01:00:03.051,0
3700,638aada127400d002f507535,620e6e5e60543d0026a01f0e,64.0,2022-12-03 02:00:01.312,2022-12-03 02:00:01.312,0
3701,638aada127400d002f507537,63877cd7e1ed590030662d0a,61.0,2022-12-03 02:00:01.725,2022-12-03 02:00:01.725,0
3702,638abbb127400d002f507553,63877cd7e1ed590030662d0a,61.0,2022-12-03 03:00:01.344,2022-12-03 03:00:01.344,0
3703,638abbb127400d002f507555,620e6e5e60543d0026a01f0e,63.0,2022-12-03 03:00:01.554,2022-12-03 03:00:01.554,0
3704,638ac9c127400d002f50758f,63877cd7e1ed590030662d0a,61.0,2022-12-03 04:00:01.904,2022-12-03 04:00:01.904,0
3705,638ac9c127400d002f507591,620e6e5e60543d0026a01f0e,62.0,2022-12-03 04:00:01.966,2022-12-03 04:00:01.966,0
3706,638ad7d127400d002f5075d7,63877cd7e1ed590030662d0a,65.0,2022-12-03 05:00:01.297,2022-12-03 05:00:01.297,0
3707,638ad7d127400d002f5075d9,620e6e5e60543d0026a01f0e,62.0,2022-12-03 05:00:01.512,2022-12-03 05:00:01.512,0
3708,638ae5e227400d002f507601,63877cd7e1ed590030662d0a,64.0,2022-12-03 06:00:02.705,2022-12-03 06:00:02.705,0
3709,638ae5e227400d002f507603,620e6e5e60543d0026a01f0e,61.0,2022-12-03 06:00:02.759,2022-12-03 06:00:02.759,0
3710,638af3f127400d002f507625,620e6e5e60543d0026a01f0e,60.0,2022-12-03 07:00:01.303,2022-12-03 07:00:01.303,0
3711,638af3f127400d002f507627,63877cd7e1ed590030662d0a,64.0,2022-12-03 07:00:01.521,2022-12-03 07:00:01.521,0
3712,638b020127400d002f507637,63877cd7e1ed590030662d0a,64.0,2022-12-03 08:00:01.092,2022-12-03 08:00:01.092,0
3713,638b020127400d002f507639,620e6e5e60543d0026a01f0e,60.0,2022-12-03 08:00:01.111,2022-12-03 08:00:01.111,0
3714,638b101127400d002f50764f,620e6e5e60543d0026a01f0e,60.0,2022-12-03 09:00:01.457,2022-12-03 09:00:01.457,0
3715,638b101127400d002f507651,63877cd7e1ed590030662d0a,63.0,2022-12-03 09:00:01.810,2022-12-03 09:00:01.810,0
3716,638b1e2127400d002f507691,620e6e5e60543d0026a01f0e,62.0,2022-12-03 10:00:01.020,2022-12-03 10:00:01.020,0
3717,638b1e2127400d002f507693,63877cd7e1ed590030662d0a,60.0,2022-12-03 10:00:01.277,2022-12-03 10:00:01.277,0
3718,638b2c3127400d002f5076a9,620e6e5e60543d0026a01f0e,66.0,2022-12-03 11:00:01.834,2022-12-03 11:00:01.834,0
3719,638b2c3227400d002f5076ab,63877cd7e1ed590030662d0a,65.0,2022-12-03 11:00:02.720,2022-12-03 11:00:02.720,0
3720,638b3a4127400d002f50770f,63877cd7e1ed590030662d0a,71.0,2022-12-03 12:00:01.684,2022-12-03 12:00:01.684,0
3721,638b3a4127400d002f507712,620e6e5e60543d0026a01f0e,69.0,2022-12-03 12:00:01.713,2022-12-03 12:00:01.713,0
3722,638b485127400d002f50777c,620e6e5e60543d0026a01f0e,71.0,2022-12-03 13:00:01.219,2022-12-03 13:00:01.219,0
3723,638b485127400d002f50777f,63877cd7e1ed590030662d0a,71.0,2022-12-03 13:00:01.815,2022-12-03 13:00:01.815,0
3724,638b566127400d002f50778a,620e6e5e60543d0026a01f0e,74.0,2022-12-03 14:00:01.417,2022-12-03 14:00:01.417,0
3725,638b566127400d002f50778d,63877cd7e1ed590030662d0a,76.0,2022-12-03 14:00:01.640,2022-12-03 14:00:01.640,0
3726,638b647127400d002f5077da,620e6e5e60543d0026a01f0e,75.0,2022-12-03 15:00:01.211,2022-12-03 15:00:01.211,0
3727,638b647127400d002f5077dd,63877cd7e1ed590030662d0a,77.0,2022-12-03 15:00:01.251,2022-12-03 15:00:01.251,0
3728,638b728127400d002f507848,620e6e5e60543d0026a01f0e,77.0,2022-12-03 16:00:01.849,2022-12-03 16:00:01.849,0
3729,638b728227400d002f50784b,63877cd7e1ed590030662d0a,76.0,2022-12-03 16:00:02.083,2022-12-03 16:00:02.083,0
3730,638b809127400d002f5078bc,620e6e5e60543d0026a01f0e,77.0,2022-12-03 17:00:01.475,2022-12-03 17:00:01.475,0
3731,638b809227400d002f5078bf,63877cd7e1ed590030662d0a,77.0,2022-12-03 17:00:02.760,2022-12-03 17:00:02.760,0
3732,638b8ea227400d002f5078e2,63877cd7e1ed590030662d0a,77.0,2022-12-03 18:00:02.234,2022-12-03 18:00:02.234,0
3733,638b8ea227400d002f5078e5,620e6e5e60543d0026a01f0e,77.0,2022-12-03 18:00:02.421,2022-12-03 18:00:02.421,0
3734,638b9cb127400d002f507902,620e6e5e60543d0026a01f0e,77.0,2022-12-03 19:00:01.571,2022-12-03 19:00:01.571,0
3735,638b9cb127400d002f507905,63877cd7e1ed590030662d0a,77.0,2022-12-03 19:00:01.822,2022-12-03 19:00:01.822,0
3736,638baac127400d002f50793a,63877cd7e1ed590030662d0a,77.0,2022-12-03 20:00:01.160,2022-12-03 20:00:01.160,0
3737,638baac127400d002f50793d,620e6e5e60543d0026a01f0e,77.0,2022-12-03 20:00:01.197,2022-12-03 20:00:01.197,0
3738,638bb8d127400d002f507996,63877cd7e1ed590030662d0a,77.0,2022-12-03 21:00:01.795,2022-12-03 21:00:01.795,0
